"pair_id","patient_id","lnp_id","validation_group","fold"
"PAIR_05910","VP_074","LNP_0490","lnp_id",5
"PAIR_05911","VP_184","LNP_0409","lnp_id",5
"PAIR_05912","VP_071","LNP_0190","lnp_id",4
"PAIR_05913","VP_004","LNP_0051","lnp_id",1
"PAIR_05914","VP_138","LNP_0342","lnp_id",4
"PAIR_05915","VP_161","LNP_0145","lnp_id",3
"PAIR_05916","VP_087","LNP_0175","lnp_id",1
"PAIR_05917","VP_193","LNP_0362","lnp_id",4
"PAIR_05918","VP_014","LNP_0306","lnp_id",2
"PAIR_05919","VP_053","LNP_0426","lnp_id",4
"PAIR_05920","VP_159","LNP_0408","lnp_id",4
"PAIR_05921","VP_012","LNP_0124","lnp_id",3
"PAIR_05922","VP_167","LNP_0093","lnp_id",3
"PAIR_05923","VP_087","LNP_0076","lnp_id",1
"PAIR_05924","VP_119","LNP_0301","lnp_id",1
"PAIR_05925","VP_053","LNP_0189","lnp_id",2
"PAIR_05926","VP_055","LNP_0466","lnp_id",3
"PAIR_05927","VP_065","LNP_0318","lnp_id",3
"PAIR_05928","VP_179","LNP_0006","lnp_id",4
"PAIR_05929","VP_036","LNP_0388","lnp_id",5
"PAIR_05930","VP_044","LNP_0312","lnp_id",2
"PAIR_05931","VP_145","LNP_0120","lnp_id",4
"PAIR_05932","VP_127","LNP_0250","lnp_id",5
"PAIR_05933","VP_021","LNP_0436","lnp_id",2
"PAIR_05934","VP_043","LNP_0449","lnp_id",3
"PAIR_05935","VP_081","LNP_0351","lnp_id",2
"PAIR_05936","VP_157","LNP_0149","lnp_id",1
"PAIR_05937","VP_083","LNP_0400","lnp_id",3
"PAIR_05938","VP_144","LNP_0459","lnp_id",4
"PAIR_05939","VP_039","LNP_0412","lnp_id",3
"PAIR_05940","VP_050","LNP_0307","lnp_id",1
"PAIR_05941","VP_073","LNP_0424","lnp_id",1
"PAIR_05942","VP_148","LNP_0033","lnp_id",3
"PAIR_05943","VP_034","LNP_0211","lnp_id",5
"PAIR_05944","VP_123","LNP_0179","lnp_id",4
"PAIR_05945","VP_196","LNP_0112","lnp_id",3
"PAIR_05946","VP_069","LNP_0239","lnp_id",4
"PAIR_05947","VP_175","LNP_0338","lnp_id",2
"PAIR_05948","VP_019","LNP_0217","lnp_id",4
"PAIR_05949","VP_014","LNP_0429","lnp_id",2
"PAIR_05950","VP_170","LNP_0335","lnp_id",1
"PAIR_05951","VP_087","LNP_0362","lnp_id",4
"PAIR_05952","VP_087","LNP_0111","lnp_id",4
"PAIR_05953","VP_190","LNP_0095","lnp_id",2
"PAIR_05954","VP_123","LNP_0175","lnp_id",1
"PAIR_05955","VP_160","LNP_0304","lnp_id",2
"PAIR_05956","VP_053","LNP_0331","lnp_id",1
"PAIR_05957","VP_189","LNP_0342","lnp_id",4
"PAIR_05958","VP_071","LNP_0186","lnp_id",2
"PAIR_05959","VP_039","LNP_0155","lnp_id",5
"PAIR_05960","VP_178","LNP_0470","lnp_id",4
"PAIR_05961","VP_023","LNP_0102","lnp_id",3
"PAIR_05962","VP_054","LNP_0376","lnp_id",3
"PAIR_05963","VP_161","LNP_0064","lnp_id",5
"PAIR_05964","VP_096","LNP_0356","lnp_id",5
"PAIR_05965","VP_193","LNP_0026","lnp_id",1
"PAIR_05966","VP_132","LNP_0142","lnp_id",4
"PAIR_05967","VP_055","LNP_0090","lnp_id",5
"PAIR_05968","VP_164","LNP_0108","lnp_id",2
"PAIR_05969","VP_053","LNP_0487","lnp_id",5
"PAIR_05970","VP_066","LNP_0193","lnp_id",1
"PAIR_05971","VP_089","LNP_0160","lnp_id",4
"PAIR_05972","VP_030","LNP_0329","lnp_id",3
"PAIR_05973","VP_060","LNP_0090","lnp_id",5
"PAIR_05974","VP_095","LNP_0468","lnp_id",4
"PAIR_05975","VP_052","LNP_0162","lnp_id",2
"PAIR_05976","VP_094","LNP_0067","lnp_id",2
"PAIR_05977","VP_182","LNP_0091","lnp_id",3
"PAIR_05978","VP_146","LNP_0313","lnp_id",5
"PAIR_05979","VP_049","LNP_0483","lnp_id",3
"PAIR_05980","VP_192","LNP_0039","lnp_id",1
"PAIR_05981","VP_137","LNP_0278","lnp_id",4
"PAIR_05982","VP_071","LNP_0343","lnp_id",2
"PAIR_05983","VP_151","LNP_0449","lnp_id",3
"PAIR_05984","VP_145","LNP_0432","lnp_id",5
"PAIR_05985","VP_159","LNP_0176","lnp_id",2
"PAIR_05986","VP_012","LNP_0344","lnp_id",5
"PAIR_05987","VP_055","LNP_0280","lnp_id",1
"PAIR_05988","VP_170","LNP_0314","lnp_id",3
"PAIR_05989","VP_185","LNP_0430","lnp_id",4
"PAIR_05990","VP_055","LNP_0004","lnp_id",2
"PAIR_05991","VP_057","LNP_0236","lnp_id",5
"PAIR_05992","VP_037","LNP_0314","lnp_id",3
"PAIR_05993","VP_021","LNP_0337","lnp_id",3
"PAIR_05994","VP_113","LNP_0262","lnp_id",4
"PAIR_05995","VP_050","LNP_0093","lnp_id",3
"PAIR_05996","VP_060","LNP_0191","lnp_id",3
"PAIR_05997","VP_024","LNP_0015","lnp_id",5
"PAIR_05998","VP_004","LNP_0089","lnp_id",2
"PAIR_05999","VP_042","LNP_0236","lnp_id",5
"PAIR_06000","VP_120","LNP_0274","lnp_id",4
"PAIR_06001","VP_140","LNP_0223","lnp_id",4
"PAIR_06002","VP_040","LNP_0452","lnp_id",2
"PAIR_06003","VP_058","LNP_0428","lnp_id",1
"PAIR_06004","VP_125","LNP_0473","lnp_id",1
"PAIR_06005","VP_187","LNP_0102","lnp_id",3
"PAIR_06006","VP_169","LNP_0475","lnp_id",1
"PAIR_06007","VP_163","LNP_0165","lnp_id",3
"PAIR_06008","VP_086","LNP_0209","lnp_id",4
"PAIR_06009","VP_021","LNP_0170","lnp_id",5
"PAIR_06010","VP_052","LNP_0351","lnp_id",2
"PAIR_06011","VP_076","LNP_0256","lnp_id",2
"PAIR_06012","VP_023","LNP_0098","lnp_id",4
"PAIR_06013","VP_143","LNP_0162","lnp_id",2
"PAIR_06014","VP_031","LNP_0459","lnp_id",4
"PAIR_06015","VP_156","LNP_0380","lnp_id",5
"PAIR_06016","VP_145","LNP_0440","lnp_id",3
"PAIR_06017","VP_030","LNP_0322","lnp_id",5
"PAIR_06018","VP_073","LNP_0078","lnp_id",1
"PAIR_06019","VP_080","LNP_0368","lnp_id",5
"PAIR_06020","VP_091","LNP_0159","lnp_id",5
"PAIR_06021","VP_092","LNP_0152","lnp_id",4
"PAIR_06022","VP_090","LNP_0323","lnp_id",5
"PAIR_06023","VP_128","LNP_0055","lnp_id",1
"PAIR_06024","VP_121","LNP_0190","lnp_id",4
"PAIR_06025","VP_124","LNP_0399","lnp_id",3
"PAIR_06026","VP_161","LNP_0389","lnp_id",3
"PAIR_06027","VP_158","LNP_0374","lnp_id",2
"PAIR_06028","VP_074","LNP_0495","lnp_id",2
"PAIR_06029","VP_118","LNP_0151","lnp_id",1
"PAIR_06030","VP_058","LNP_0291","lnp_id",5
"PAIR_06031","VP_039","LNP_0226","lnp_id",2
"PAIR_06032","VP_044","LNP_0292","lnp_id",3
"PAIR_06033","VP_156","LNP_0037","lnp_id",5
"PAIR_06034","VP_147","LNP_0160","lnp_id",4
"PAIR_06035","VP_067","LNP_0393","lnp_id",4
"PAIR_06036","VP_044","LNP_0036","lnp_id",2
"PAIR_06037","VP_161","LNP_0261","lnp_id",1
"PAIR_06038","VP_002","LNP_0264","lnp_id",1
"PAIR_06039","VP_046","LNP_0195","lnp_id",3
"PAIR_06040","VP_007","LNP_0018","lnp_id",1
"PAIR_06041","VP_175","LNP_0300","lnp_id",2
"PAIR_06042","VP_109","LNP_0233","lnp_id",2
"PAIR_06043","VP_147","LNP_0012","lnp_id",3
"PAIR_06044","VP_097","LNP_0095","lnp_id",2
"PAIR_06045","VP_187","LNP_0127","lnp_id",1
"PAIR_06046","VP_005","LNP_0328","lnp_id",3
"PAIR_06047","VP_002","LNP_0032","lnp_id",2
"PAIR_06048","VP_058","LNP_0448","lnp_id",3
"PAIR_06049","VP_039","LNP_0404","lnp_id",3
"PAIR_06050","VP_086","LNP_0166","lnp_id",1
"PAIR_06051","VP_180","LNP_0442","lnp_id",5
"PAIR_06052","VP_160","LNP_0193","lnp_id",1
"PAIR_06053","VP_160","LNP_0315","lnp_id",3
"PAIR_06054","VP_188","LNP_0344","lnp_id",5
"PAIR_06055","VP_052","LNP_0348","lnp_id",4
"PAIR_06056","VP_189","LNP_0073","lnp_id",3
"PAIR_06057","VP_123","LNP_0299","lnp_id",3
"PAIR_06058","VP_063","LNP_0406","lnp_id",3
"PAIR_06059","VP_132","LNP_0232","lnp_id",4
"PAIR_06060","VP_064","LNP_0125","lnp_id",5
"PAIR_06061","VP_034","LNP_0053","lnp_id",5
"PAIR_06062","VP_068","LNP_0403","lnp_id",5
"PAIR_06063","VP_072","LNP_0293","lnp_id",4
"PAIR_06064","VP_131","LNP_0385","lnp_id",5
"PAIR_06065","VP_169","LNP_0263","lnp_id",2
"PAIR_06066","VP_200","LNP_0211","lnp_id",5
"PAIR_06067","VP_039","LNP_0307","lnp_id",1
"PAIR_06068","VP_040","LNP_0068","lnp_id",2
"PAIR_06069","VP_132","LNP_0301","lnp_id",1
"PAIR_06070","VP_086","LNP_0488","lnp_id",4
"PAIR_06071","VP_053","LNP_0185","lnp_id",3
"PAIR_06072","VP_088","LNP_0467","lnp_id",3
"PAIR_06073","VP_185","LNP_0480","lnp_id",2
"PAIR_06074","VP_159","LNP_0014","lnp_id",5
"PAIR_06075","VP_152","LNP_0441","lnp_id",1
"PAIR_06076","VP_152","LNP_0436","lnp_id",2
"PAIR_06077","VP_139","LNP_0423","lnp_id",4
"PAIR_06078","VP_155","LNP_0443","lnp_id",5
"PAIR_06079","VP_107","LNP_0181","lnp_id",3
"PAIR_06080","VP_166","LNP_0283","lnp_id",1
"PAIR_06081","VP_100","LNP_0328","lnp_id",3
"PAIR_06082","VP_001","LNP_0150","lnp_id",1
"PAIR_06083","VP_179","LNP_0213","lnp_id",2
"PAIR_06084","VP_163","LNP_0418","lnp_id",1
"PAIR_06085","VP_127","LNP_0106","lnp_id",4
"PAIR_06086","VP_018","LNP_0167","lnp_id",5
"PAIR_06087","VP_008","LNP_0067","lnp_id",2
"PAIR_06088","VP_048","LNP_0029","lnp_id",1
"PAIR_06089","VP_100","LNP_0296","lnp_id",4
"PAIR_06090","VP_122","LNP_0395","lnp_id",1
"PAIR_06091","VP_034","LNP_0029","lnp_id",1
"PAIR_06092","VP_146","LNP_0490","lnp_id",5
"PAIR_06093","VP_126","LNP_0115","lnp_id",4
"PAIR_06094","VP_096","LNP_0410","lnp_id",2
"PAIR_06095","VP_117","LNP_0134","lnp_id",1
"PAIR_06096","VP_122","LNP_0433","lnp_id",1
"PAIR_06097","VP_093","LNP_0036","lnp_id",2
"PAIR_06098","VP_172","LNP_0083","lnp_id",1
"PAIR_06099","VP_145","LNP_0475","lnp_id",1
"PAIR_06100","VP_191","LNP_0406","lnp_id",3
"PAIR_06101","VP_102","LNP_0312","lnp_id",2
"PAIR_06102","VP_015","LNP_0399","lnp_id",3
"PAIR_06103","VP_128","LNP_0197","lnp_id",5
"PAIR_06104","VP_181","LNP_0243","lnp_id",3
"PAIR_06105","VP_021","LNP_0177","lnp_id",4
"PAIR_06106","VP_023","LNP_0437","lnp_id",1
"PAIR_06107","VP_173","LNP_0352","lnp_id",4
"PAIR_06108","VP_061","LNP_0368","lnp_id",5
"PAIR_06109","VP_144","LNP_0260","lnp_id",1
"PAIR_06110","VP_035","LNP_0394","lnp_id",2
"PAIR_06111","VP_051","LNP_0436","lnp_id",2
"PAIR_06112","VP_041","LNP_0234","lnp_id",3
"PAIR_06113","VP_111","LNP_0228","lnp_id",1
"PAIR_06114","VP_127","LNP_0290","lnp_id",4
"PAIR_06115","VP_038","LNP_0478","lnp_id",5
"PAIR_06116","VP_157","LNP_0288","lnp_id",1
"PAIR_06117","VP_073","LNP_0347","lnp_id",4
"PAIR_06118","VP_118","LNP_0218","lnp_id",3
"PAIR_06119","VP_147","LNP_0206","lnp_id",5
"PAIR_06120","VP_119","LNP_0052","lnp_id",3
"PAIR_06121","VP_094","LNP_0147","lnp_id",1
"PAIR_06122","VP_045","LNP_0217","lnp_id",4
"PAIR_06123","VP_092","LNP_0235","lnp_id",2
"PAIR_06124","VP_112","LNP_0406","lnp_id",3
"PAIR_06125","VP_164","LNP_0287","lnp_id",5
"PAIR_06126","VP_060","LNP_0170","lnp_id",5
"PAIR_06127","VP_010","LNP_0140","lnp_id",4
"PAIR_06128","VP_052","LNP_0062","lnp_id",2
"PAIR_06129","VP_088","LNP_0136","lnp_id",2
"PAIR_06130","VP_148","LNP_0078","lnp_id",1
"PAIR_06131","VP_051","LNP_0457","lnp_id",1
"PAIR_06132","VP_161","LNP_0044","lnp_id",2
"PAIR_06133","VP_158","LNP_0417","lnp_id",2
"PAIR_06134","VP_197","LNP_0181","lnp_id",3
"PAIR_06135","VP_016","LNP_0242","lnp_id",1
"PAIR_06136","VP_034","LNP_0009","lnp_id",5
"PAIR_06137","VP_054","LNP_0188","lnp_id",5
"PAIR_06138","VP_187","LNP_0046","lnp_id",3
"PAIR_06139","VP_020","LNP_0110","lnp_id",2
"PAIR_06140","VP_160","LNP_0323","lnp_id",5
"PAIR_06141","VP_069","LNP_0404","lnp_id",3
"PAIR_06142","VP_048","LNP_0203","lnp_id",4
"PAIR_06143","VP_012","LNP_0499","lnp_id",3
"PAIR_06144","VP_055","LNP_0056","lnp_id",1
"PAIR_06145","VP_030","LNP_0272","lnp_id",1
"PAIR_06146","VP_047","LNP_0421","lnp_id",4
"PAIR_06147","VP_001","LNP_0176","lnp_id",2
"PAIR_06148","VP_140","LNP_0133","lnp_id",5
"PAIR_06149","VP_072","LNP_0223","lnp_id",4
"PAIR_06150","VP_074","LNP_0487","lnp_id",5
"PAIR_06151","VP_121","LNP_0397","lnp_id",2
"PAIR_06152","VP_135","LNP_0319","lnp_id",3
"PAIR_06153","VP_138","LNP_0410","lnp_id",2
"PAIR_06154","VP_094","LNP_0043","lnp_id",3
"PAIR_06155","VP_180","LNP_0449","lnp_id",3
"PAIR_06156","VP_198","LNP_0315","lnp_id",3
"PAIR_06157","VP_005","LNP_0061","lnp_id",1
"PAIR_06158","VP_089","LNP_0270","lnp_id",1
"PAIR_06159","VP_007","LNP_0271","lnp_id",4
"PAIR_06160","VP_108","LNP_0254","lnp_id",2
"PAIR_06161","VP_068","LNP_0313","lnp_id",5
"PAIR_06162","VP_166","LNP_0246","lnp_id",2
"PAIR_06163","VP_101","LNP_0291","lnp_id",5
"PAIR_06164","VP_080","LNP_0078","lnp_id",1
"PAIR_06165","VP_041","LNP_0250","lnp_id",5
"PAIR_06166","VP_053","LNP_0243","lnp_id",3
"PAIR_06167","VP_127","LNP_0435","lnp_id",1
"PAIR_06168","VP_068","LNP_0151","lnp_id",1
"PAIR_06169","VP_045","LNP_0175","lnp_id",1
"PAIR_06170","VP_016","LNP_0143","lnp_id",4
"PAIR_06171","VP_045","LNP_0328","lnp_id",3
"PAIR_06172","VP_099","LNP_0096","lnp_id",2
"PAIR_06173","VP_006","LNP_0131","lnp_id",1
"PAIR_06174","VP_017","LNP_0247","lnp_id",1
"PAIR_06175","VP_118","LNP_0376","lnp_id",3
"PAIR_06176","VP_115","LNP_0431","lnp_id",2
"PAIR_06177","VP_054","LNP_0123","lnp_id",2
"PAIR_06178","VP_095","LNP_0224","lnp_id",1
"PAIR_06179","VP_151","LNP_0457","lnp_id",1
"PAIR_06180","VP_198","LNP_0085","lnp_id",4
"PAIR_06181","VP_030","LNP_0380","lnp_id",5
"PAIR_06182","VP_138","LNP_0177","lnp_id",4
"PAIR_06183","VP_084","LNP_0182","lnp_id",2
"PAIR_06184","VP_085","LNP_0464","lnp_id",5
"PAIR_06185","VP_195","LNP_0141","lnp_id",5
"PAIR_06186","VP_042","LNP_0417","lnp_id",2
"PAIR_06187","VP_050","LNP_0328","lnp_id",3
"PAIR_06188","VP_178","LNP_0127","lnp_id",1
"PAIR_06189","VP_026","LNP_0058","lnp_id",3
"PAIR_06190","VP_197","LNP_0402","lnp_id",1
"PAIR_06191","VP_121","LNP_0307","lnp_id",1
"PAIR_06192","VP_088","LNP_0414","lnp_id",4
"PAIR_06193","VP_047","LNP_0029","lnp_id",1
"PAIR_06194","VP_143","LNP_0340","lnp_id",5
"PAIR_06195","VP_194","LNP_0416","lnp_id",1
"PAIR_06196","VP_191","LNP_0003","lnp_id",4
"PAIR_06197","VP_069","LNP_0155","lnp_id",5
"PAIR_06198","VP_145","LNP_0104","lnp_id",5
"PAIR_06199","VP_070","LNP_0182","lnp_id",2
"PAIR_06200","VP_029","LNP_0111","lnp_id",4
"PAIR_06201","VP_062","LNP_0274","lnp_id",4
"PAIR_06202","VP_030","LNP_0237","lnp_id",4
"PAIR_06203","VP_197","LNP_0046","lnp_id",3
"PAIR_06204","VP_132","LNP_0305","lnp_id",3
"PAIR_06205","VP_014","LNP_0307","lnp_id",1
"PAIR_06206","VP_186","LNP_0251","lnp_id",3
"PAIR_06207","VP_149","LNP_0132","lnp_id",4
"PAIR_06208","VP_114","LNP_0048","lnp_id",1
"PAIR_06209","VP_070","LNP_0442","lnp_id",5
"PAIR_06210","VP_102","LNP_0182","lnp_id",2
"PAIR_06211","VP_153","LNP_0172","lnp_id",1
"PAIR_06212","VP_176","LNP_0420","lnp_id",4
"PAIR_06213","VP_063","LNP_0262","lnp_id",4
"PAIR_06214","VP_162","LNP_0036","lnp_id",2
"PAIR_06215","VP_027","LNP_0498","lnp_id",4
"PAIR_06216","VP_010","LNP_0168","lnp_id",3
"PAIR_06217","VP_051","LNP_0057","lnp_id",5
"PAIR_06218","VP_156","LNP_0293","lnp_id",4
"PAIR_06219","VP_150","LNP_0219","lnp_id",3
"PAIR_06220","VP_165","LNP_0160","lnp_id",4
"PAIR_06221","VP_131","LNP_0233","lnp_id",2
"PAIR_06222","VP_171","LNP_0196","lnp_id",2
"PAIR_06223","VP_068","LNP_0099","lnp_id",5
"PAIR_06224","VP_007","LNP_0115","lnp_id",4
"PAIR_06225","VP_074","LNP_0153","lnp_id",2
"PAIR_06226","VP_128","LNP_0259","lnp_id",2
"PAIR_06227","VP_182","LNP_0076","lnp_id",1
"PAIR_06228","VP_063","LNP_0198","lnp_id",2
"PAIR_06229","VP_035","LNP_0247","lnp_id",1
"PAIR_06230","VP_155","LNP_0074","lnp_id",2
"PAIR_06231","VP_196","LNP_0090","lnp_id",5
"PAIR_06232","VP_182","LNP_0130","lnp_id",4
"PAIR_06233","VP_066","LNP_0347","lnp_id",4
"PAIR_06234","VP_150","LNP_0056","lnp_id",1
"PAIR_06235","VP_181","LNP_0328","lnp_id",3
"PAIR_06236","VP_110","LNP_0070","lnp_id",4
"PAIR_06237","VP_037","LNP_0004","lnp_id",2
"PAIR_06238","VP_001","LNP_0356","lnp_id",5
"PAIR_06239","VP_194","LNP_0092","lnp_id",3
"PAIR_06240","VP_184","LNP_0408","lnp_id",4
"PAIR_06241","VP_043","LNP_0444","lnp_id",3
"PAIR_06242","VP_124","LNP_0350","lnp_id",5
"PAIR_06243","VP_160","LNP_0303","lnp_id",4
"PAIR_06244","VP_121","LNP_0028","lnp_id",5
"PAIR_06245","VP_164","LNP_0203","lnp_id",4
"PAIR_06246","VP_126","LNP_0267","lnp_id",5
"PAIR_06247","VP_107","LNP_0097","lnp_id",5
"PAIR_06248","VP_109","LNP_0072","lnp_id",2
"PAIR_06249","VP_124","LNP_0274","lnp_id",4
"PAIR_06250","VP_133","LNP_0205","lnp_id",3
"PAIR_06251","VP_063","LNP_0409","lnp_id",5
"PAIR_06252","VP_014","LNP_0083","lnp_id",1
"PAIR_06253","VP_067","LNP_0129","lnp_id",3
"PAIR_06254","VP_147","LNP_0437","lnp_id",1
"PAIR_06255","VP_052","LNP_0282","lnp_id",1
"PAIR_06256","VP_130","LNP_0482","lnp_id",3
"PAIR_06257","VP_053","LNP_0087","lnp_id",2
"PAIR_06258","VP_041","LNP_0302","lnp_id",4
"PAIR_06259","VP_064","LNP_0451","lnp_id",4
"PAIR_06260","VP_177","LNP_0007","lnp_id",3
"PAIR_06261","VP_158","LNP_0282","lnp_id",1
"PAIR_06262","VP_020","LNP_0144","lnp_id",5
"PAIR_06263","VP_069","LNP_0383","lnp_id",1
"PAIR_06264","VP_195","LNP_0256","lnp_id",2
"PAIR_06265","VP_068","LNP_0177","lnp_id",4
"PAIR_06266","VP_018","LNP_0026","lnp_id",1
"PAIR_06267","VP_070","LNP_0460","lnp_id",3
"PAIR_06268","VP_193","LNP_0485","lnp_id",3
"PAIR_06269","VP_084","LNP_0080","lnp_id",4
"PAIR_06270","VP_178","LNP_0353","lnp_id",3
"PAIR_06271","VP_133","LNP_0276","lnp_id",5
"PAIR_06272","VP_073","LNP_0254","lnp_id",2
"PAIR_06273","VP_164","LNP_0418","lnp_id",1
"PAIR_06274","VP_128","LNP_0408","lnp_id",4
"PAIR_06275","VP_084","LNP_0265","lnp_id",3
"PAIR_06276","VP_096","LNP_0143","lnp_id",4
"PAIR_06277","VP_121","LNP_0437","lnp_id",1
"PAIR_06278","VP_121","LNP_0031","lnp_id",4
"PAIR_06279","VP_168","LNP_0377","lnp_id",4
"PAIR_06280","VP_174","LNP_0322","lnp_id",5
"PAIR_06281","VP_041","LNP_0361","lnp_id",4
"PAIR_06282","VP_155","LNP_0246","lnp_id",2
"PAIR_06283","VP_153","LNP_0278","lnp_id",4
"PAIR_06284","VP_085","LNP_0073","lnp_id",3
"PAIR_06285","VP_159","LNP_0005","lnp_id",5
"PAIR_06286","VP_142","LNP_0468","lnp_id",4
"PAIR_06287","VP_191","LNP_0165","lnp_id",3
"PAIR_06288","VP_131","LNP_0156","lnp_id",3
"PAIR_06289","VP_099","LNP_0372","lnp_id",4
"PAIR_06290","VP_090","LNP_0355","lnp_id",1
"PAIR_06291","VP_070","LNP_0183","lnp_id",4
"PAIR_06292","VP_095","LNP_0039","lnp_id",1
"PAIR_06293","VP_133","LNP_0476","lnp_id",1
"PAIR_06294","VP_014","LNP_0028","lnp_id",5
"PAIR_06295","VP_112","LNP_0353","lnp_id",3
"PAIR_06296","VP_153","LNP_0394","lnp_id",2
"PAIR_06297","VP_035","LNP_0464","lnp_id",5
"PAIR_06298","VP_147","LNP_0092","lnp_id",3
"PAIR_06299","VP_153","LNP_0171","lnp_id",3
"PAIR_06300","VP_109","LNP_0451","lnp_id",4
"PAIR_06301","VP_151","LNP_0076","lnp_id",1
"PAIR_06302","VP_158","LNP_0260","lnp_id",1
"PAIR_06303","VP_025","LNP_0157","lnp_id",3
"PAIR_06304","VP_070","LNP_0288","lnp_id",1
"PAIR_06305","VP_023","LNP_0304","lnp_id",2
"PAIR_06306","VP_007","LNP_0025","lnp_id",3
"PAIR_06307","VP_009","LNP_0082","lnp_id",2
"PAIR_06308","VP_078","LNP_0423","lnp_id",4
"PAIR_06309","VP_033","LNP_0318","lnp_id",3
"PAIR_06310","VP_052","LNP_0487","lnp_id",5
"PAIR_06311","VP_084","LNP_0238","lnp_id",4
"PAIR_06312","VP_003","LNP_0140","lnp_id",4
"PAIR_06313","VP_168","LNP_0320","lnp_id",2
"PAIR_06314","VP_050","LNP_0116","lnp_id",1
"PAIR_06315","VP_194","LNP_0295","lnp_id",4
"PAIR_06316","VP_036","LNP_0287","lnp_id",5
"PAIR_06317","VP_085","LNP_0442","lnp_id",5
"PAIR_06318","VP_086","LNP_0395","lnp_id",1
"PAIR_06319","VP_182","LNP_0313","lnp_id",5
"PAIR_06320","VP_152","LNP_0153","lnp_id",2
"PAIR_06321","VP_059","LNP_0284","lnp_id",2
"PAIR_06322","VP_175","LNP_0002","lnp_id",4
"PAIR_06323","VP_127","LNP_0410","lnp_id",2
"PAIR_06324","VP_083","LNP_0477","lnp_id",5
"PAIR_06325","VP_045","LNP_0302","lnp_id",4
"PAIR_06326","VP_153","LNP_0388","lnp_id",5
"PAIR_06327","VP_034","LNP_0204","lnp_id",3
"PAIR_06328","VP_005","LNP_0400","lnp_id",3
"PAIR_06329","VP_081","LNP_0012","lnp_id",3
"PAIR_06330","VP_090","LNP_0179","lnp_id",4
"PAIR_06331","VP_006","LNP_0341","lnp_id",5
"PAIR_06332","VP_106","LNP_0220","lnp_id",2
"PAIR_06333","VP_191","LNP_0057","lnp_id",5
"PAIR_06334","VP_119","LNP_0386","lnp_id",1
"PAIR_06335","VP_175","LNP_0492","lnp_id",5
"PAIR_06336","VP_078","LNP_0009","lnp_id",5
"PAIR_06337","VP_166","LNP_0118","lnp_id",1
"PAIR_06338","VP_074","LNP_0166","lnp_id",1
"PAIR_06339","VP_167","LNP_0442","lnp_id",5
"PAIR_06340","VP_192","LNP_0479","lnp_id",5
"PAIR_06341","VP_010","LNP_0208","lnp_id",5
"PAIR_06342","VP_172","LNP_0053","lnp_id",5
"PAIR_06343","VP_125","LNP_0449","lnp_id",3
"PAIR_06344","VP_071","LNP_0187","lnp_id",2
"PAIR_06345","VP_067","LNP_0473","lnp_id",1
"PAIR_06346","VP_171","LNP_0419","lnp_id",4
"PAIR_06347","VP_179","LNP_0048","lnp_id",1
"PAIR_06348","VP_150","LNP_0429","lnp_id",2
"PAIR_06349","VP_057","LNP_0271","lnp_id",4
"PAIR_06350","VP_098","LNP_0174","lnp_id",1
"PAIR_06351","VP_159","LNP_0372","lnp_id",4
"PAIR_06352","VP_095","LNP_0124","lnp_id",3
"PAIR_06353","VP_107","LNP_0359","lnp_id",2
"PAIR_06354","VP_011","LNP_0221","lnp_id",3
"PAIR_06355","VP_027","LNP_0288","lnp_id",1
"PAIR_06356","VP_131","LNP_0153","lnp_id",2
"PAIR_06357","VP_170","LNP_0269","lnp_id",5
"PAIR_06358","VP_142","LNP_0057","lnp_id",5
"PAIR_06359","VP_177","LNP_0094","lnp_id",1
"PAIR_06360","VP_098","LNP_0473","lnp_id",1
"PAIR_06361","VP_141","LNP_0370","lnp_id",2
"PAIR_06362","VP_015","LNP_0040","lnp_id",3
"PAIR_06363","VP_195","LNP_0040","lnp_id",3
"PAIR_06364","VP_126","LNP_0370","lnp_id",2
"PAIR_06365","VP_030","LNP_0164","lnp_id",4
"PAIR_06366","VP_147","LNP_0369","lnp_id",2
"PAIR_06367","VP_171","LNP_0090","lnp_id",5
"PAIR_06368","VP_199","LNP_0392","lnp_id",5
"PAIR_06369","VP_027","LNP_0309","lnp_id",2
"PAIR_06370","VP_162","LNP_0470","lnp_id",4
"PAIR_06371","VP_159","LNP_0159","lnp_id",5
"PAIR_06372","VP_016","LNP_0267","lnp_id",5
"PAIR_06373","VP_128","LNP_0296","lnp_id",4
"PAIR_06374","VP_164","LNP_0125","lnp_id",5
"PAIR_06375","VP_140","LNP_0017","lnp_id",4
"PAIR_06376","VP_007","LNP_0154","lnp_id",1
"PAIR_06377","VP_024","LNP_0004","lnp_id",2
"PAIR_06378","VP_193","LNP_0193","lnp_id",1
"PAIR_06379","VP_150","LNP_0200","lnp_id",5
"PAIR_06380","VP_192","LNP_0347","lnp_id",4
"PAIR_06381","VP_124","LNP_0174","lnp_id",1
"PAIR_06382","VP_070","LNP_0404","lnp_id",3
"PAIR_06383","VP_045","LNP_0154","lnp_id",1
"PAIR_06384","VP_025","LNP_0352","lnp_id",4
"PAIR_06385","VP_083","LNP_0098","lnp_id",4
"PAIR_06386","VP_013","LNP_0201","lnp_id",3
"PAIR_06387","VP_198","LNP_0087","lnp_id",2
"PAIR_06388","VP_172","LNP_0333","lnp_id",2
"PAIR_06389","VP_012","LNP_0105","lnp_id",5
"PAIR_06390","VP_130","LNP_0482","lnp_id",3
